instance,algo,run_id,angle,wind,source
ns511,nsga2,1,330.000000000000,7.000000000000,sampled_tnw
ns511,nsga2,2,210.000000000000,19.000000000000,sampled_tnw
ns511,nsga2,3,90.000000000000,11.000000000000,sampled_tnw
ns511,nsga2,4,90.000000000000,5.000000000000,sampled_tnw
ns511,nsga2,5,120.000000000000,15.000000000000,sampled_tnw
ns511,nsga2,6,210.000000000000,17.000000000000,sampled_tnw
ns511,nsga2,7,240.000000000000,11.000000000000,sampled_tnw
ns511,nsga2,8,240.000000000000,13.000000000000,sampled_tnw
ns511,nsga2,9,300.000000000000,5.000000000000,sampled_tnw
ns511,nsga2,10,150.000000000000,17.000000000000,sampled_tnw
ns511,nsga2,11,300.000000000000,9.000000000000,sampled_tnw
ns511,nsga2,12,300.000000000000,7.000000000000,sampled_tnw
ns511,nsga2,13,210.000000000000,19.000000000000,sampled_tnw
ns511,nsga2,14,330.000000000000,17.000000000000,sampled_tnw
ns511,nsga2,15,300.000000000000,19.000000000000,sampled_tnw
ns511,nsga2,16,210.000000000000,15.000000000000,sampled_tnw
ns511,nsga2,17,150.000000000000,9.000000000000,sampled_tnw
ns511,nsga2,18,120.000000000000,1.000000000000,sampled_tnw
ns511,nsga2,19,240.000000000000,9.000000000000,sampled_tnw
ns512,nsga2,0,330.000000000000,15.000000000000,sampled_tnw
ns512,nsga2,1,300.000000000000,21.000000000000,sampled_tnw
ns512,nsga2,2,30.000000000000,11.000000000000,sampled_tnw
ns512,nsga2,3,270.000000000000,7.000000000000,sampled_tnw
ns512,nsga2,4,0.000000000000,15.000000000000,sampled_tnw
ns512,nsga2,5,0.000000000000,7.000000000000,sampled_tnw
ns512,nsga2,6,240.000000000000,7.000000000000,sampled_tnw
ns512,nsga2,7,180.000000000000,7.000000000000,sampled_tnw
ns512,nsga2,8,90.000000000000,13.000000000000,sampled_tnw
ns512,nsga2,9,210.000000000000,15.000000000000,sampled_tnw
ns512,nsga2,10,0.000000000000,1.000000000000,sampled_tnw
ns512,nsga2,11,240.000000000000,17.000000000000,sampled_tnw
ns512,nsga2,12,330.000000000000,11.000000000000,sampled_tnw
ns512,nsga2,13,240.000000000000,5.000000000000,sampled_tnw
ns512,nsga2,14,330.000000000000,5.000000000000,sampled_tnw
ns512,nsga2,15,300.000000000000,7.000000000000,sampled_tnw
ns512,nsga2,16,270.000000000000,9.000000000000,sampled_tnw
ns512,nsga2,17,90.000000000000,11.000000000000,sampled_tnw
ns512,nsga2,18,150.000000000000,13.000000000000,sampled_tnw
ns512,nsga2,19,270.000000000000,13.000000000000,sampled_tnw
ns513,nsga2,0,300.000000000000,13.000000000000,sampled_tnw
ns513,nsga2,1,330.000000000000,5.000000000000,sampled_tnw
ns513,nsga2,2,300.000000000000,13.000000000000,sampled_tnw
ns513,nsga2,3,30.000000000000,3.000000000000,sampled_tnw
ns513,nsga2,4,300.000000000000,9.000000000000,sampled_tnw
ns513,nsga2,5,60.000000000000,11.000000000000,sampled_tnw
ns513,nsga2,6,60.000000000000,9.000000000000,sampled_tnw
ns513,nsga2,7,30.000000000000,11.000000000000,sampled_tnw
ns513,nsga2,8,120.000000000000,19.000000000000,sampled_tnw
ns513,nsga2,9,0.000000000000,9.000000000000,sampled_tnw
ns513,nsga2,10,180.000000000000,5.000000000000,sampled_tnw
ns513,nsga2,11,0.000000000000,13.000000000000,sampled_tnw
ns513,nsga2,12,300.000000000000,11.000000000000,sampled_tnw
ns513,nsga2,13,90.000000000000,17.000000000000,sampled_tnw
ns513,nsga2,14,300.000000000000,11.000000000000,sampled_tnw
ns513,nsga2,15,270.000000000000,7.000000000000,sampled_tnw
ns513,nsga2,16,120.000000000000,13.000000000000,sampled_tnw
ns513,nsga2,17,60.000000000000,9.000000000000,sampled_tnw
ns513,nsga2,18,90.000000000000,17.000000000000,sampled_tnw
ns513,nsga2,19,240.000000000000,5.000000000000,sampled_tnw
ns506,nsga2,20,60.000000000000,7.000000000000,sampled_tnw
ns506,nsga2,21,60.000000000000,3.000000000000,sampled_tnw
ns506,nsga2,22,210.000000000000,21.000000000000,sampled_tnw
ns506,nsga2,23,90.000000000000,3.000000000000,sampled_tnw
ns506,nsga2,24,120.000000000000,11.000000000000,sampled_tnw
ns506,nsga2,25,300.000000000000,5.000000000000,sampled_tnw
ns506,nsga2,26,300.000000000000,13.000000000000,sampled_tnw
ns506,nsga2,27,270.000000000000,23.000000000000,sampled_tnw
ns506,nsga2,28,210.000000000000,13.000000000000,sampled_tnw
ns506,nsga2,29,150.000000000000,3.000000000000,sampled_tnw
ns507,nsga2,20,270.000000000000,11.000000000000,sampled_tnw
ns507,nsga2,21,330.000000000000,9.000000000000,sampled_tnw
ns507,nsga2,22,270.000000000000,7.000000000000,sampled_tnw
